character,copyright,trigger,core_tags,count,url
hoshino_ichika_(project_sekai),project_sekai,"hoshino ichika (project sekai), project sekai","1girl, blue eyes, hair between eyes, grey eyes, long hair, black hair, blue hair, swept bangs, white shirt, collared shirt, long sleeves, dot nose",601,https://danbooru.donmai.us/posts?tags=hoshino_ichika_(project_sekai)
hoshino_kirara,dokyuu_hentai_hxeros,"hoshino kirara, dokyuu hentai hxeros","1girl, yellow eyes, hair between eyes, blonde hair, short hair, ahoge, hair ornament, large breasts, cleavage, navel, collarbone, white shirt",40,https://danbooru.donmai.us/posts?tags=hoshino_kirara
hoshino_miyako_(wataten),watashi_ni_tenshi_ga_maiorita!,"hoshino miyako (wataten), watashi ni tenshi ga maiorita!","1girl, red eyes, hair over one eye, brown hair, short hair, large breasts, track suit, red track suit, track jacket, red jacket, track suit, long sleeves",618,https://danbooru.donmai.us/posts?tags=hoshino_miyako_(wataten)
hoshino_ruby,oshi_no_ko,"hoshino ruby, oshi no ko","1girl, pink eyes, hair between eyes, star-shaped pupils, mismatched pupils, blonde hair, long hair, sidelocks, school uniform, youtou high school uniform, white shirt, long sleeves, one side up",1428,https://danbooru.donmai.us/posts?tags=hoshino_ruby
hoshino_ruri,kidou_senkan_nadesico,"hoshino ruri, kidou senkan nadesico","1girl, yellow eyes, long hair, blue hair, twintails, uniform",855,https://danbooru.donmai.us/posts?tags=hoshino_ruri
hoshino_ruri_(captain),kidou_senkan_nadesico_-_prince_of_darkness,"hoshino ruri (captain), kidou_senkan_nadesico_-_prince_of_darkness","1girl, twintails, solo, pantyhose, long_hair, yellow_eyes, skirt, gloves, black_skirt, white_gloves, capelet, brown_pantyhose, long_sleeves, very_long_hair, blue_hair, pencil_skirt, miniskirt, white_capelet",108,https://danbooru.donmai.us/posts?tags=hoshino_ruri_%28captain%29
hoshino_sora_(enuni),original,"hoshino sora (enuni), original","1girl, blue eyes, blonde hair, long hair, twintails, ahoge, hair ribbon, hair bobbles, hairclip, black footwear, white shirt, black ribbon, long sleeves, hood down",61,https://danbooru.donmai.us/posts?tags=hoshino_sora_(enuni)
hoshino_terror_(blue_archive),blue_archive,"hoshino terror (blue archive), blue archive",,50,https://danbooru.donmai.us/posts?tags=hoshino_terror_(blue_archive)
hoshino_tetsurou,ginga_tetsudou_999,"hoshino tetsurou, ginga tetsudou 999",,36,https://danbooru.donmai.us/posts?tags=hoshino_tetsurou
hoshino_yumemi,planetarian,"hoshino yumemi, planetarian","1girl, green eyes, hair between eyes, blue hair, very long hair, twintails, low twintails",306,https://danbooru.donmai.us/posts?tags=hoshino_yumemi
hoshino_yuumi,kimi_kiss,"hoshino yuumi, kimi kiss","1girl, brown eyes, brown hair, long hair, kibina high school uniform, kibina high school uniform",158,https://danbooru.donmai.us/posts?tags=hoshino_yuumi
hoshinomori_chiaki,gamers!,"hoshinomori chiaki, gamers!","1girl, blue eyes, short hair, black hair, blue hair, large breasts, medium breasts, cleavage, school uniform, pleated skirt, school uniform",40,https://danbooru.donmai.us/posts?tags=hoshinomori_chiaki
hoshirube_sho,nijisanji,"hoshirube sho, nijisanji","1boy, cracked skin, hair between eyes, blue eyes, aqua eyes, long hair, purple hair, streaked hair, blue hair, aqua hair, crossed bangs, black shirt, black gloves, collared shirt, white jacket, long sleeves, virtual youtuber, virtual youtuber, tentacles, creature, one-eyed",84,https://danbooru.donmai.us/posts?tags=hoshirube_sho
hoshitsuki_miki,battle_girl_high_school,"hoshitsuki miki, battle girl high school","1girl, green eyes, aqua eyes, hair between eyes, brown hair, short hair, long hair, ahoge, hair scrunchie, medium breasts, small breasts, one side up",33,https://danbooru.donmai.us/posts?tags=hoshitsuki_miki
hoshizaki_akari,ongeki,"hoshizaki akari, ongeki","1girl, brown eyes, hair between eyes, pink hair, twin braids, large breasts, medium breasts, school uniform, white shirt, collared shirt, pleated skirt",105,https://danbooru.donmai.us/posts?tags=hoshizaki_akari
hoshizaki_ao,blue_reflection_tie,"hoshizaki ao, blue reflection tie","1girl, brown eyes, short hair, brown hair, asymmetrical hair, black hairband, bob cut, large breasts, medium breasts, cleavage, school uniform, plaid skirt, pleated skirt, white shirt, bare shoulders",34,https://danbooru.donmai.us/posts?tags=hoshizaki_ao
hoshizaki_rika_(kanojo_mo_kanojo),kanojo_mo_kanojo,"hoshizaki rika (kanojo mo kanojo), kanojo mo kanojo","1girl, fangs, blue eyes, green eyes, blonde hair, long hair, twintails, large breasts, medium breasts, school uniform, blue skirt, pleated skirt, short sleeves",61,https://danbooru.donmai.us/posts?tags=hoshizaki_rika_(kanojo_mo_kanojo)
hoshizora_ikuyo,precure,"hoshizora ikuyo, precure","1girl, mature female, red eyes, purple eyes, long hair, red hair, purple hair, ponytail, hair ribbon, hair bow, large breasts, collarbone",428,https://danbooru.donmai.us/posts?tags=hoshizora_ikuyo
hoshizora_miyuki,precure,"hoshizora miyuki, precure","1girl, pink eyes, pink hair, long hair, short hair, twintails, pink skirt, pink choker, pink bow, head wings, magical girl, magical girl, tiara",2095,https://danbooru.donmai.us/posts?tags=hoshizora_miyuki
hoshizora_rin,love_live!,"hoshizora rin, love live!","1girl, yellow eyes, green eyes, short hair, orange hair",4461,https://danbooru.donmai.us/posts?tags=hoshizora_rin
hoshizuki_kaede,kaede_to_suzu,"hoshizuki kaede, kaede to suzu","1girl, blue eyes, hair between eyes, short hair, blue hair, bob cut, hairclip, medium breasts, large breasts, mole on breast, ass, black thighhighs",89,https://danbooru.donmai.us/posts?tags=hoshizuki_kaede
hoshizuki_suzu,kaede_to_suzu,"hoshizuki suzu, kaede to suzu","1girl, maid, hair between eyes, brown eyes, orange eyes, short hair, blue hair, purple hair, hairclip, large breasts, mole on breast, sweat, collarbone",93,https://danbooru.donmai.us/posts?tags=hoshizuki_suzu
hoso-inu,hololive,"hoso-inu, hololive","1girl, dog girl, dog ears, dog tail, fangs, extra ears, brown eyes, hair between eyes, brown hair, long hair, bone hair ornament, low twin braids, medium breasts, large breasts, cleavage, virtual youtuber, virtual youtuber",274,https://danbooru.donmai.us/posts?tags=hoso-inu
hosokawa_gracia_(sengoku_musou),sengoku_musou,"hosokawa gracia (sengoku musou), sengoku musou","1girl, green eyes, red hair, short hair",64,https://danbooru.donmai.us/posts?tags=hosokawa_gracia_(sengoku_musou)
hosokawa_kanako,maria-sama_ga_miteru,"hosokawa kanako, maria-sama ga miteru","1girl, long hair, black hair, large breasts, half updo",187,https://danbooru.donmai.us/posts?tags=hosokawa_kanako
hosokawa_kazuko,tsurezure_children,"hosokawa kazuko, tsurezure children",,46,https://danbooru.donmai.us/posts?tags=hosokawa_kazuko
hosokawa_miki,jigoku_sensei_nube,"hosokawa miki, jigoku sensei nube","1girl, green eyes, short hair, blonde hair, hairband, large breasts",36,https://danbooru.donmai.us/posts?tags=hosokawa_miki
hosomi_shizuko,girls_und_panzer,"hosomi shizuko, girls und panzer","1girl, green eyes, brown hair, short hair, hair rings, long sleeves",445,https://danbooru.donmai.us/posts?tags=hosomi_shizuko
hosshiwa,happinesscharge_precure!,"hosshiwa, happinesscharge precure!","1girl, blue eyes, long hair, light blue hair, blue hair, ringlets, pink headwear, hat",129,https://danbooru.donmai.us/posts?tags=hosshiwa
host_(obj_shep),original,"host (obj shep), original","1girl, pale skin, black eyes, eyeshadow, black eyeshadow, black hair, straight hair, long hair, very long hair, single hair bun, medium breasts, small breasts, ass, navel, black nails, stud earrings, barbell piercing",108,https://danbooru.donmai.us/posts?tags=host_(obj_shep)
hot_pants_(sbr),jojo_no_kimyou_na_bouken,"hot pants (sbr), jojo no kimyou na bouken","1girl, pink eyes, short hair, pink hair, red hair, hat",279,https://danbooru.donmai.us/posts?tags=hot_pants_(sbr)
hot_rod_(transformers),transformers,"hot rod (transformers), transformers",,49,https://danbooru.donmai.us/posts?tags=hot_rod_(transformers)
hot_springs_department_member_(blue_archive),blue_archive,"hot springs department member (blue archive), blue archive",,37,https://danbooru.donmai.us/posts?tags=hot_springs_department_member_(blue_archive)
hotaka_mai,original,"hotaka mai, original","1girl, yellow eyes, short hair, brown hair, large breasts, navel, sweat, school uniform, white shirt, short sleeves",70,https://danbooru.donmai.us/posts?tags=hotaka_mai
hotaru_(htol#niq),htol#niq:_hotaru_no_nikki,"hotaru (htol#niq), htol#niq: hotaru no nikki","1girl, horns, green eyes, glowing eyes, very long hair, white hair, dress, antlers",47,https://danbooru.donmai.us/posts?tags=hotaru_(htol#niq)
hotaruda_(cookie),cookie_(touhou),"hotaruda (cookie), cookie (touhou)",,38,https://danbooru.donmai.us/posts?tags=hotaruda_(cookie)
hotarugusa_(onmyoji),onmyoji,"hotarugusa (onmyoji), onmyoji","1girl, blue eyes, black hair, blue hair, very long hair, long hair, ponytail, hair bow, japanese clothes, japanese clothes, detached sleeves, wide sleeves",71,https://danbooru.donmai.us/posts?tags=hotarugusa_(onmyoji)
hotarumaru,touken_ranbu,"hotarumaru, touken ranbu","1boy, green eyes, grey hair, white hair, hair flaps, hat, cape, legwear garter, shorts, sword, ootachi, sode",916,https://danbooru.donmai.us/posts?tags=hotarumaru
hotarumaru_kunitoshi,tenka_hyakken,"hotarumaru kunitoshi, tenka hyakken","1girl, green eyes, black hair, high ponytail, twintails, purple skirt, green bow, long sleeves, sode",32,https://danbooru.donmai.us/posts?tags=hotarumaru_kunitoshi
hoto_cocoa,gochuumon_wa_usagi_desu_ka?,"hoto cocoa, gochuumon wa usagi desu ka?","1girl, purple eyes, hair between eyes, orange hair, short hair, brown hair, hairclip, medium breasts",3095,https://danbooru.donmai.us/posts?tags=hoto_cocoa
hoto_mocha,gochuumon_wa_usagi_desu_ka?,"hoto mocha, gochuumon wa usagi desu ka?","1girl, purple eyes, hair between eyes, long hair, brown hair, very long hair, large breasts",239,https://danbooru.donmai.us/posts?tags=hoto_mocha
hotogi_shirayuki,hidan_no_aria,"hotogi shirayuki, hidan no aria","1girl, blue eyes, black hair, very long hair, long hair, hair ribbon, medium breasts, serafuku, pleated skirt, serafuku",35,https://danbooru.donmai.us/posts?tags=hotogi_shirayuki
hotori_tadase,shugo_chara!,"hotori tadase, shugo chara!",,47,https://danbooru.donmai.us/posts?tags=hotori_tadase
hots_(gundam_suisei_no_majo),gundam,"hots (gundam suisei no majo), gundam","1girl, hair between eyes, blue eyes, thick eyebrows, red hair, short hair, long hair, black hairband, ahoge, asticassia school uniform, asticassia school uniform, long sleeves, charm (object)",179,https://danbooru.donmai.us/posts?tags=hots_(gundam_suisei_no_majo)
houchou_toushirou,touken_ranbu,"houchou toushirou, touken ranbu","1boy, brown eyes, brown hair, hairclip, military uniform, military uniform, shorts, necktie, messenger bag, kote, sode, tantou",173,https://danbooru.donmai.us/posts?tags=houchou_toushirou
houin_kyouko,kodomo_no_jikan,"houin kyouko, kodomo no jikan",,33,https://danbooru.donmai.us/posts?tags=houin_kyouko
houjou_(takagi-san),karakai_jouzu_no_takagi-san,"houjou (takagi-san), karakai jouzu no takagi-san","1girl, sweatdrop, brown eyes, mole under eye, brown hair, long hair, medium hair, x hair ornament, braided bangs, parted bangs, hairclip, small breasts, sweat, collarbone, serafuku, serafuku, black sailor collar, forehead, red neckerchief",67,https://danbooru.donmai.us/posts?tags=houjou_(takagi-san)
houjou_hibiki,precure,"houjou hibiki, precure","1girl, blue eyes, long hair, brown hair, pink hair, orange hair, twintails, two side up, hair ribbon, navel, pink bow, magical girl, magical girl, wrist cuffs",2224,https://danbooru.donmai.us/posts?tags=houjou_hibiki
houjou_kuniko,shangri-la,"houjou kuniko, shangri-la","1girl, purple eyes, pink hair, short hair, bob cut, school uniform, serafuku, school uniform, pleated skirt, ribbon, weapon, bracelet, boomerang",43,https://danbooru.donmai.us/posts?tags=houjou_kuniko
houjou_reika,goshuushou-sama_ninomiya-kun,"houjou reika, goshuushou-sama ninomiya-kun","1girl, maid, maid, red eyes, blue hair, very long hair, hair bow",65,https://danbooru.donmai.us/posts?tags=houjou_reika
houjou_satoko,higurashi_no_naku_koro_ni,"houjou satoko, higurashi no naku koro ni","1girl, red eyes, purple eyes, hair between eyes, blonde hair, short hair, black hairband",2783,https://danbooru.donmai.us/posts?tags=houjou_satoko
houjou_satoshi,higurashi_no_naku_koro_ni,"houjou satoshi, higurashi no naku koro ni","1boy, red eyes, purple eyes, blonde hair, short hair",356,https://danbooru.donmai.us/posts?tags=houjou_satoshi
houjou_teppei,higurashi_no_naku_koro_ni,"houjou teppei, higurashi no naku koro ni",,33,https://danbooru.donmai.us/posts?tags=houjou_teppei
houjou_tokiyuki_(nige_jouzu_no_wakagimi),nige_jouzu_no_wakagimi,"houjou tokiyuki (nige jouzu no wakagimi), nige jouzu no wakagimi","1boy, purple eyes, black hair, sidelocks tied back, very long hair, long hair, ponytail, parted bangs, sweat, hakama pants, long sleeves, wide sleeves, kariginu, kariginu",862,https://danbooru.donmai.us/posts?tags=houjou_tokiyuki_(nige_jouzu_no_wakagimi)
houjouin_seika,princess_lover,"houjouin seika, princess lover","1girl, brown eyes, orange eyes, brown hair, very long hair, twintails, low twintails, hair ribbon, flat chest, small breasts, navel, striped panties, striped bra, striped clothes",49,https://danbooru.donmai.us/posts?tags=houjouin_seika
houjuu_nue,touhou,"houjuu nue, touhou","1girl, pointy ears, red eyes, black hair, short hair, ahoge, black thighhighs, black dress, asymmetrical wings, blue wings, red wings, asymmetrical wings, snake",12429,https://danbooru.donmai.us/posts?tags=houjuu_nue
houjyo_natsuki,original,"houjyo natsuki, original","1girl, long_hair, black_hair, skirt, short_sleeves, school_uniform, black_serafuku, serafuku, collarbone, pleated_skirt, neckerchief, navel, hair_between_eyes, multiple_views, shirt, miniskirt, green_neckerchief, black_eyes",20,https://danbooru.donmai.us/posts?tags=houjyo_natsuki
houki_(majo_no_tabitabi),majo_no_tabitabi,"houki (majo no tabitabi), majo no tabitabi","1girl, hair between eyes, purple eyes, blue eyes, long hair, pink hair, white hair, grey hair, very long hair, ahoge, black robe, white shirt, collared shirt, black robe, black pantyhose, long sleeves, neck ribbon, wide sleeves",34,https://danbooru.donmai.us/posts?tags=houki_(majo_no_tabitabi)
houlen_yabusame,len'en,"houlen yabusame, len'en","1other, grey eyes, grey hair, short hair, short hair with long locks, brown coat, short over long sleeves, puffy short sleeves, wide sleeves, ascot",632,https://danbooru.donmai.us/posts?tags=houlen_yabusame
houmei,shining_(series),"houmei, shining (series)","1girl, purple eyes, long hair, white hair, twintails, flat chest, legs, long legs, barefoot",35,https://danbooru.donmai.us/posts?tags=houmei
hound_(sekaiju),sekaiju_no_meikyuu,"hound (sekaiju), sekaiju no meikyuu","1girl, animal ear fluff, rabbit ears, orange eyes, brown eyes, goggles on head, short hair, brown hair, red hair, medium breasts, cleavage, navel, collarbone, bare shoulders",105,https://danbooru.donmai.us/posts?tags=hound_(sekaiju)
hound_(transformers),transformers,"hound (transformers), transformers",,39,https://danbooru.donmai.us/posts?tags=hound_(transformers)
hound_1_(sekaiju),sekaiju_no_meikyuu,"hound 1 (sekaiju), sekaiju no meikyuu",,55,https://danbooru.donmai.us/posts?tags=hound_1_(sekaiju)
hound_2_(sekaiju),sekaiju_no_meikyuu,"hound 2 (sekaiju), sekaiju no meikyuu","1girl, animal ear fluff, rabbit ears, orange eyes, brown eyes, goggles on head, short hair, brown hair, red hair, medium breasts, cleavage, navel, collarbone, bare shoulders",97,https://danbooru.donmai.us/posts?tags=hound_2_(sekaiju)
